lon,lat,degree,betweenness
13.03271,41.71876,4,18619.0
13.06023,41.80355,3,4633.0
13.05792,41.82174,4,28009.0
12.97392,41.81612,3,29795.0
12.97094,41.81807,3,34086.0
12.95903,41.89137,3,11168.0
12.9654,41.90913,3,17168.0
13.12363,41.82658,3,17704.0
13.14336,41.8235,3,4082.0
13.1723,41.82681,1,0.0
13.19325,41.83614,3,9592.0
13.10125,41.92425,3,15562.0
12.69027,42.01908,4,12349.0
12.82538,41.94641,3,3751.0
12.87776,41.90833,4,49334.0
12.95159,41.92473,3,49752.0
12.947,41.85934,3,8660.0
12.90464,41.8621,3,4354.0
12.8875,41.89592,3,872.0
12.83915,41.89558,2,52032.0
12.83872,41.88566,4,19612.0
12.88381,41.85008,4,24347.0
12.86598,41.84984,3,3672.0
12.88385,41.84988,2,27453.0
12.89049,41.83196,4,72014.0
12.90201,41.82781,3,60456.0
12.91184,41.8239,3,35449.0
12.93873,41.78218,3,2960.0
12.96681,41.81799,3,35189.0
13.00197,41.72612,4,33292.0
13.0937,41.71007,3,15037.0
13.10941,41.71993,2,5302.0
13.16421,41.68044,2,0.0
13.16896,41.59789,1,0.0
13.0312,41.60485,4,4540.0
13.00708,41.62023,3,4624.0
13.00465,41.63269,3,7794.0
12.93036,41.67815,3,3045.0
12.92291,41.68859,3,5791.0
12.9224,41.69995,3,8256.0
12.91788,41.71323,3,2659.0
12.89917,41.69311,3,15693.0
12.87763,41.70387,3,20899.0
12.92144,41.63808,3,7420.0
12.92406,41.64187,3,10811.0
12.92147,41.64289,3,14027.0
13.06777,41.50328,3,10246.0
13.061,41.50516,4,13889.0
12.98864,41.57292,3,8699.0
12.98729,41.5743,3,5835.0
12.96562,41.58663,3,3933.0
12.95747,41.59533,4,5668.0
13.05975,41.49671,2,1243.0
13.12528,41.45237,1,0.0
12.96344,41.43399,3,67908.0
12.85998,41.48509,3,68490.0
12.77079,41.49308,3,72359.0
12.76781,41.50142,3,76170.0
12.77923,41.51265,3,85882.0
12.74767,41.48093,3,934.0
12.74583,41.47782,3,3682.0
12.7467,41.45435,1,0.0
12.73305,41.50653,4,7482.0
12.70286,41.55086,3,131174.0
12.83902,41.62318,4,9836.0
12.85173,41.60721,4,68649.0
12.89666,41.57918,4,64164.0
12.93848,41.58839,3,9819.0
13.14962,41.74408,3,14968.0
13.16386,41.75444,3,8545.0
13.17116,41.75823,1,0.0
13.1425,41.7501,3,5131.0
12.91671,41.77267,3,28253.0
12.64752,41.97417,3,28402.0
12.64882,41.96968,2,9433.0
12.68445,41.95106,1,0.0
12.72215,41.96466,3,23245.0
12.75703,41.96437,4,31996.0
12.67418,41.92016,4,26958.0
12.68437,41.9172,3,14343.0
12.70419,41.89005,3,164610.0
12.71293,41.90202,4,163520.0
12.72465,41.892,3,83402.0
12.73222,41.9115,3,56748.0
12.75396,41.92024,3,54019.0
12.7591,41.91883,3,37366.0
12.75613,41.92065,3,53349.0
12.76919,41.90184,4,72368.0
12.7743,41.89092,3,9065.0
12.75911,41.89516,3,77902.0
12.7972,41.87588,2,6572.0
12.85902,41.82287,3,13192.0
12.69188,41.87016,3,14693.0
12.70378,41.87333,2,1581.0
12.85341,41.6973,3,19406.0
12.78723,41.69157,3,14570.0
12.77861,41.68611,3,19448.0
12.72619,41.69291,3,11998.0
12.77785,41.69173,3,10992.0
12.70435,41.69959,3,19837.0
12.71186,41.70256,3,1610.0
12.77593,41.74236,3,18092.0
12.7356,41.80454,3,8035.0
12.71616,41.79544,2,8196.0
12.70998,41.7618,4,3636.0
12.68268,41.78083,5,30806.0
12.69939,41.74263,4,12794.0
12.70994,41.73762,5,19817.0
12.7221,41.72834,3,16353.0
12.70621,41.73074,3,4438.0
12.69715,41.7371,3,16823.0
12.68718,41.75107,3,19942.0
12.68392,41.75278,4,22497.0
12.6641,41.76283,3,20280.0
12.65195,41.76034,3,5219.0
12.64828,41.74907,3,5034.0
12.64959,41.75998,3,6196.0
12.63372,41.75947,4,11047.0
12.62342,41.7494,1,0.0
12.64224,41.77438,3,42072.0
12.66123,41.77139,3,40686.0
12.66956,41.77139,3,20656.0
12.68122,41.73133,4,24803.0
12.76062,41.45411,1,0.0
12.79773,41.94156,2,12584.0
12.80127,41.93779,2,9798.0
12.79198,41.94917,3,19217.0
12.7942,41.95723,3,23575.0
12.84018,41.82405,3,15898.0
12.70957,41.79736,2,159.0
12.68869,41.83809,2,138.0
12.50513,41.91284,3,1687175.0
12.51473,41.91965,3,39932.0
12.53517,41.933,4,34599.0
12.56921,41.94806,3,27935.0
12.5598,41.89988,4,7489.0
12.5986,41.8749,4,17292.0
12.59127,41.90349,2,14374.0
12.57932,41.87474,4,17173.0
12.59331,41.84478,4,24682.0
12.56693,41.87416,3,8389.0
12.55976,41.8989,2,8015.0
12.52005,41.77896,3,686.0
12.54389,41.60743,3,38546.0
12.5447,41.60858,2,36540.0
12.57617,41.65546,3,38915.0
12.54669,42.01477,3,12902.0
12.54911,42.0162,3,11010.0
12.54987,42.01647,3,7343.0
12.54464,42.00093,3,16308.0
12.55169,41.9905,3,6626.0
12.57742,41.99076,1,0.0
12.55357,41.97513,4,13888.0
12.5376,41.97394,4,11873.0
12.53563,41.97464,4,37684.0
12.53165,41.97794,3,3672.0
12.5383,41.97854,4,16724.0
12.5054,41.97365,1,0.0
12.5181,41.968,2,0.0
12.5272,41.96493,4,45056.0
12.53699,41.96194,4,8848.0
12.54631,41.95903,4,16698.0
12.53822,41.94731,3,97.0
12.51986,41.95163,4,50078.0
12.49449,41.91006,1,0.0
12.49347,41.9134,3,3672.0
12.507,41.9266,1,0.0
12.45009,41.8091,3,13755.0
12.04412,42.00515,1,0.0
12.11103,42.00974,3,4.0
12.1234,42.0385,1,0.0
12.10015,41.99418,2,361664.0
12.11536,42.00296,1,0.0
12.11233,41.93381,3,288908.0
12.48199,41.66155,1,0.0
12.10595,42.00985,3,4.0
12.0981,41.99673,1,0.0
12.62358,41.4496,2,863.0
12.61433,41.46147,1,0.0
12.63342,41.91222,3,44139.0
12.64492,41.90912,3,36529.0
12.67252,41.92041,3,6511.0
12.66926,41.92095,1,0.0
12.69899,41.9124,3,11627.0
12.70724,41.91521,4,19024.0
12.70672,41.90747,3,19142.0
12.73057,41.89128,3,80527.0
12.67021,41.87832,3,12184.0
12.66245,41.84027,4,32875.0
12.65722,41.83348,2,8268.0
12.64117,41.82047,3,12021.0
12.63736,41.81511,2,9472.0
12.6521,41.74137,1,0.0
12.63918,41.78265,1,0.0
12.61514,41.83675,4,11132.0
12.61486,41.84968,4,17580.0
12.61423,41.85664,4,18823.0
12.61371,41.86297,1,0.0
12.61967,41.85227,4,21926.0
12.62732,41.83258,3,6031.0
12.61617,41.75618,3,3672.0
12.61692,41.75459,1,0.0
12.62344,41.67854,4,23898.0
12.65836,41.69744,5,87614.0
12.68952,41.70769,4,25636.0
12.67945,41.71501,3,31046.0
12.67376,41.714,2,32496.0
12.69922,41.69917,3,24682.0
12.70194,41.6795,3,16960.0
12.69672,41.67274,3,14176.0
12.69921,41.58848,3,53877.0
12.70215,41.54977,3,127086.0
12.64723,41.47103,3,11475.0
12.74874,41.51052,4,4554.0
16.37303,40.68626,3,35432.0
17.66892,40.3018,1,0.0
17.9874,40.1381,1,0.0
18.42345,40.28649,1,0.0
17.99873,40.048,1,0.0
17.21241,39.01202,1,0.0
15.86293,39.60493,1,0.0
16.15191,39.63522,3,3807.0
16.43816,39.69422,2,269.0
15.89669,39.80082,2,1527.0
16.11676,39.74316,2,60.0
16.44615,39.69152,3,11654.0
16.0775,38.35499,3,7329.0
12.89428,38.02534,1,0.0
12.77635,41.67957,3,27958.0
12.77682,41.68361,3,36654.0
12.70082,41.79718,3,3694.0
12.76317,41.9211,3,31061.0
12.79196,41.90744,3,4337.0
12.81503,41.89698,4,71243.0
12.82307,41.89068,2,10217.0
12.82666,41.89392,2,55604.0
12.87457,41.82316,3,19572.0
12.87713,41.826,3,76815.0
12.81513,41.86537,1,0.0
13.15038,41.88455,1,0.0
13.00667,42.01681,2,19508.0
13.02342,42.00319,2,16237.0
12.94018,41.95379,2,32121.0
12.9424,41.95184,3,38823.0
12.9691,41.94762,3,3108.0
12.88717,41.9616,2,7342.0
12.80288,41.96372,1,0.0
12.65038,42.02058,4,13174.0
12.70019,42.03901,1,0.0
12.68997,41.97552,2,17581.0
12.96299,41.58318,3,6553.0
12.95391,41.58555,1,0.0
12.90936,41.70589,3,9360.0
13.03703,41.49009,3,14605.0
12.79261,41.92326,3,2666.0
12.78138,41.91744,3,24669.0
12.79023,41.91342,3,21793.0
12.70596,41.87434,3,4680.0
12.75871,41.85854,3,25897.0
12.75702,41.862,2,28171.0
12.67522,41.83368,2,15362.0
12.66476,41.83931,2,18342.0
12.62379,41.99581,1,0.0
12.64161,42.01539,1,0.0
12.56262,41.61838,1,0.0
12.82444,41.94716,1,0.0
0.35098,49.04238,4,14627.0
0.91088,48.84094,3,8396.0
1.44347,48.09854,3,685.0
1.41964,48.42477,3,1512.0
1.76735,48.208,3,918.0
3.03249,48.80841,3,19305.0
3.49197,48.8712,3,18264.0
3.46038,48.90221,3,15155.0
2.83752,48.9682,3,20166.0
2.02693,50.80421,4,3742.0
1.93857,50.8553,1,0.0
2.42427,50.66731,1,0.0
2.8606,50.72791,1,0.0
3.43006,51.28647,1,0.0
3.4447,50.86243,3,150.0
3.66873,50.58922,3,6883.0
3.73992,50.89325,3,60.0
4.01843,50.98912,1,0.0
3.61934,50.08912,1,0.0
2.26603,49.65486,3,16189.0
2.25414,49.61166,1,0.0
4.52076,50.97254,3,6066.0
5.3774,50.39805,4,3448.0
4.86975,50.47275,3,8460.0
29.33113,36.29755,3,3718.0
29.41302,36.27274,3,1247.0
29.44763,36.30186,3,5953.0
29.34625,36.36658,3,10004.0
29.61206,36.44303,3,9458.0
33.41135,36.32034,3,3998.0
33.88314,36.37292,3,13319.0
29.79833,36.34595,4,6671.0
29.69458,36.23052,3,108.0
30.05975,36.4967,3,1732.0
29.31387,36.35052,4,6210.0
29.2369,36.62178,4,7377.0
33.90685,36.36448,3,12581.0
33.36324,36.15432,3,1426.0
30.27542,36.37184,4,13296.0
30.54821,36.56268,3,0.0
30.40324,36.67443,3,20348.0
33.41164,36.63808,3,15620.0
33.9175,36.37358,3,9908.0
30.136,36.37482,3,10074.0
36.32647,36.48834,3,1585.0
32.16195,36.41236,3,8740.0
32.39522,36.53385,3,6078.0
32.00997,36.53899,3,10785.0
29.41193,36.55036,4,16400.0
34.13769,36.45286,3,13430.0
32.82288,36.48859,3,9581.0
32.84849,36.09211,3,952.0
29.64654,36.49056,3,22070.0
33.92836,36.51432,3,29.0
33.92449,36.56396,3,5733.0
32.61688,36.6522,3,5972.0
36.36694,36.53556,3,4763.0
5.63926,50.65208,2,0.0
4.42547,47.01569,3,462785.0
4.81447,47.35755,3,17673.0
4.87329,47.7124,3,18812.0
4.44294,47.60432,3,23089.0
6.42202,47.86346,3,0.0
5.38217,46.05757,1,0.0
3.42406,46.15533,3,96499.0
3.40441,46.34996,4,290989.0
3.05677,46.44965,5,199392.0
7.53097,46.42646,2,7737.0
7.63707,46.72217,3,14986.0
8.15696,46.7284,3,9894.0
8.37088,46.55175,3,20582.0
3.39654,45.85495,2,3672.0
3.68898,45.82679,1,0.0
5.94896,48.21964,1,0.0
-4.45649,48.38634,1,0.0
-4.0754,48.52778,4,7343.0
-3.81909,48.59068,3,1092.0
-3.46428,48.72878,4,3680.0
-3.25356,48.74298,5,10560.0
-3.2108,48.83057,1,0.0
-3.44474,48.8123,1,0.0
-3.50629,48.56501,4,5184.0
-4.23177,48.44793,1,0.0
-4.05897,48.0847,3,3672.0
-3.64551,48.13977,3,2100.0
-2.78733,48.37866,4,1302.0
-2.53602,48.46365,4,31789.0
-2.41291,48.52286,4,3672.0
-2.18104,48.47674,4,46671.0
-2.04234,48.42469,4,50320.0
-1.35693,48.58533,3,373.0
-1.34011,48.62278,3,4506.0
-1.34633,48.6959,3,7418.0
-1.32985,48.30483,4,69382.0
-1.48017,48.31959,4,65038.0
-1.6443,48.33938,3,61311.0
-1.71369,48.17664,3,3233.0
-1.85728,48.37435,4,60871.0
-1.89507,48.50289,4,3888.0
-2.01431,48.64095,1,0.0
-3.31594,48.57063,4,8288.0
-2.92242,48.56934,3,27661.0
-3.08825,48.56329,4,11903.0
-2.68505,48.29986,4,4498.0
-2.44368,48.44528,4,35772.0
-2.45565,48.62273,1,0.0
-2.48923,48.06443,3,4152.0
-2.12135,48.12521,3,7785.0
-1.23354,49.31593,3,3985.0
-1.57162,49.64113,1,0.0
12.14773,48.17319,4,116259.0
12.49235,48.26261,2,114142.0
12.92965,48.4332,3,1265.0
12.1976,48.60502,4,7354.0
11.95413,48.44942,3,8267.0
12.75936,48.72866,2,6767.0
14.22503,48.20137,4,82682.0
14.77218,48.11038,1,0.0
15.18045,48.21793,1,0.0
15.56999,48.40279,3,0.0
15.74121,48.35973,3,11010.0
16.06759,48.32135,3,7343.0
16.0958,48.31784,1,0.0
16.03287,48.33665,1,0.0
36.53574,36.7691,3,1236.0
-4.45585,48.62341,1,0.0
9.17378,47.66671,1,0.0
8.79237,47.37042,2,0.0
8.86866,46.69049,3,25538.0
9.46128,45.78927,1,0.0
8.81503,46.16079,1,0.0
11.08874,47.58992,3,452981.0
11.21744,47.58146,1,0.0
13.80156,47.61046,1,0.0
13.92812,46.62397,3,0.0
13.93889,45.61997,3,2458.0
13.6925,45.36405,3,5159.0
13.55832,45.46975,2,0.0
13.47772,46.07099,3,16931.0
13.62489,46.22556,3,9413.0
13.79328,46.13214,3,8276.0
10.74101,47.22175,1,0.0
12.26378,46.12486,1,0.0
13.65083,45.07061,1,0.0
17.73315,42.8334,1,0.0
15.76938,47.62898,3,39046.0
15.71225,47.10514,3,9505.0
15.91225,47.09357,3,6976.0
16.04653,47.46641,3,6451.0
15.89327,47.67711,2,38220.0
15.92327,47.68838,2,37455.0
16.06855,47.74051,3,36920.0
16.30585,48.08979,1,0.0
14.43001,46.1477,3,101507.0
14.34992,46.24893,3,92281.0
14.49548,45.69426,3,0.0
14.26937,45.86297,3,4277.0
14.84294,46.70735,3,7476.0
15.42312,45.50298,4,98205.0
15.28564,45.44237,3,382083.0
16.97715,45.83201,4,51471.0
17.36304,46.06665,3,159667.0
17.42456,46.41972,4,20356.0
18.38867,46.13252,3,155525.0
18.62311,46.90006,4,26215.0
17.41335,46.58882,3,6868.0
18.35275,47.56704,3,3026.0
15.1956,46.05891,3,34597.0
13.6207,45.31587,1,0.0
13.65983,45.29766,1,0.0
13.43082,46.09302,3,16676.0
25.36257,42.61235,3,114535.0
25.39513,43.00473,3,108196.0
25.64244,43.18981,3,45898.0
25.88308,42.04185,3,2454010.0
27.34812,41.88763,2,11010.0
27.62792,42.59329,3,2893.0
27.43922,43.28811,4,10753.0
27.91293,43.18853,3,7452.0
24.22521,41.80972,1,0.0
25.64346,43.21067,4,49557.0
25.32423,43.21929,4,89927.0
24.04139,43.18571,4,21587.0
23.64856,43.24439,3,6358.0
23.78126,43.10017,3,17638.0
25.32468,43.33683,3,88692.0
25.45209,43.49062,3,31986.0
25.6419,43.24815,3,47434.0
26.92735,43.29712,3,14291.0
27.96629,44.06557,3,43718.0
28.63812,44.16737,3,11106.0
28.54291,44.38615,3,7468.0
28.66207,44.45536,3,3708.0
28.32808,44.53662,4,25625.0
28.43861,43.37795,3,3831.0
28.46443,43.35348,1,0.0
25.19287,43.50972,4,93640.0
25.64757,43.50572,2,17731.0
28.83102,44.89694,3,3678.0
28.57675,45.03017,3,14634.0
28.52372,44.98325,3,21970.0
29.0456,45.02205,1,0.0
28.11992,45.40125,1,0.0
24.38746,45.37885,3,0.0
26.1185,46.02395,3,7343.0
27.25884,46.03098,1,0.0
19.73295,44.71871,3,44873.0
20.18531,44.64742,3,306.0
20.42177,44.75631,3,1626.0
20.49513,44.11618,4,41807.0
20.78651,43.89493,3,40833.0
21.12123,44.16542,4,2164542.0
21.00153,44.34919,3,2355778.0
21.21059,44.22662,4,6653.0
21.22474,44.36729,4,192566.0
21.68662,44.45478,3,163928.0
21.73417,44.42856,3,162028.0
21.73529,44.2078,3,11598.0
21.98455,44.01342,3,11751.0
22.12335,44.09049,1,0.0
22.06117,43.91836,3,9104.0
22.31203,43.83551,3,10334.0
22.29214,43.99043,4,1909.0
22.62917,44.1767,3,159834.0
22.71416,44.16897,2,158296.0
21.32671,43.93771,3,2156946.0
21.27567,43.59576,3,103129.0
19.63632,43.85005,3,96903.0
20.02572,43.82405,3,97887.0
19.90699,44.27032,5,44868.0
20.44232,43.88728,3,98759.0
20.78002,43.72789,4,137411.0
19.68056,43.38705,3,361596.0
20.83912,42.92099,3,391401.0
21.63901,42.90563,3,3928.0
22.28232,43.00439,3,8143.0
22.00815,43.28747,1,0.0
23.45502,43.08164,3,22448.0
23.54278,43.18353,3,8121.0
22.13777,44.28093,4,162191.0
22.5015,44.22247,4,160036.0
23.50767,44.52246,3,3672.0
21.50315,44.74526,3,6888.0
22.16932,44.43778,3,5041.0
22.43636,44.43822,2,1022.0
22.19541,44.44983,2,2393.0
21.64768,44.89763,3,6656.0
22.69115,46.20121,1,0.0
22.805,46.14363,3,26244.0
22.96428,46.00576,1,0.0
22.87016,46.14691,3,23040.0
22.94313,46.19791,1,0.0
23.09069,46.3949,3,16007.0
22.96274,46.40533,3,7343.0
22.73138,46.42205,1,0.0
22.89801,46.4772,1,0.0
23.59414,46.52014,3,3757.0
23.42001,46.62435,1,0.0
23.74837,46.85241,3,7340.0
23.88543,47.19619,3,0.0
22.67949,45.71411,1,0.0
23.32359,45.66967,1,0.0
23.66177,45.90422,1,0.0
21.61714,45.45897,1,0.0
21.75108,45.40096,3,3672.0
23.1122,45.36589,1,0.0
29.38713,36.5453,3,12631.0
29.71535,36.56964,3,26847.0
32.92648,36.55721,3,19559.0
30.41471,36.67066,3,16764.0
29.82839,36.65032,4,33868.0
32.89158,36.60394,3,28523.0
29.13095,36.62305,3,3725.0
33.40486,36.65357,3,18346.0
29.13958,36.64413,3,138.0
0.11404,43.22756,1,0.0
-4.02289,47.96749,3,3136.0
35.78346,36.75483,1,0.0
28.8648,36.75551,3,7404.0
36.51574,36.78966,3,6540.0
28.75017,36.77001,3,3740.0
28.7045,36.70579,1,0.0
31.55953,36.88051,3,59535.0
32.06572,36.77865,3,10792.0
36.54665,36.80849,3,1101.0
34.61747,36.79246,3,65852.0
29.72714,36.84736,3,1166.0
29.15444,36.93694,3,19769.0
28.64514,36.82157,3,3672.0
0.30931,46.18831,4,27024.0
0.20943,46.19989,3,2317.0
0.2481,46.08878,3,21869.0
-0.025,45.12643,4,134774.0
-0.34462,45.57105,4,10172.0
-0.52363,45.58333,3,4722.0
-0.56018,45.5851,3,10546.0
-0.32115,45.37804,3,1122.0
-0.11623,46.44633,3,4894.0
-0.07222,46.66386,3,257.0
1.24065,45.77157,3,163288.0
1.30576,45.80588,3,171274.0
1.31186,45.79422,3,4922.0
2.18582,45.80439,4,2900.0
1.51441,45.42977,4,5333.0
1.72136,45.30662,4,65112.0
2.265,45.55702,4,66927.0
2.44581,46.18437,4,195282.0
2.84059,46.48984,5,312819.0
2.54493,46.58446,4,148646.0
2.06729,47.13547,4,12371.0
1.84961,47.73196,3,6147.0
1.89885,47.85359,3,46112.0
1.64674,47.25529,3,3942.0
2.72482,46.21723,4,45893.0
1.59753,46.99796,4,714.0
1.11277,44.52486,2,35398.0
1.46135,44.66116,4,45611.0
1.4845,44.87196,3,47432.0
1.48043,44.93314,3,53009.0
1.69075,44.75302,4,7984.0
1.5092,44.92652,3,58591.0
0.71927,45.15632,3,2922.0
1.48391,45.16876,4,57231.0
1.88203,45.08413,3,2631.0
2.3737,44.93082,4,3932.0
2.35542,45.29929,3,4528.0
2.49142,45.64305,4,74127.0
2.48475,44.63922,3,4456.0
3.00033,45.05254,3,3260.0
11.13791,48.07771,3,3284.0
11.63982,48.15283,3,116465.0
11.32694,48.32584,3,43580.0
11.77192,48.40079,2,8473.0
11.87866,48.15572,3,116204.0
10.95165,48.37873,3,59201.0
10.99797,48.36954,4,48049.0
8.66401,50.42498,1,0.0
8.82959,50.42842,1,0.0
8.56268,50.26643,1,0.0
8.84166,49.90043,3,7343.0
9.11386,49.89854,1,0.0
9.41554,49.41379,1,0.0
8.78833,50.24289,3,7343.0
8.97143,50.21964,1,0.0
8.98029,50.17031,1,0.0
8.49234,49.75404,1,0.0
9.17053,49.22333,3,5202.0
9.17207,49.1355,3,9480.0
9.49487,49.20237,1,0.0
9.46423,49.30589,1,0.0
9.12533,48.28598,1,0.0
9.52101,48.48531,3,3672.0
9.18731,48.81811,4,25201.0
9.3165,48.82397,3,14081.0
9.29929,48.83241,1,0.0
9.53343,48.82389,3,18279.0
9.61519,48.87838,1,0.0
9.65665,48.79852,3,19633.0
9.63385,48.71282,3,29492.0
9.86098,48.58525,3,31713.0
10.11747,48.90119,3,7677.0
10.33619,48.85634,4,4066.0
10.5898,48.91527,5,5952.0
10.46059,49.02616,3,7084.0
10.39159,48.71202,2,3281.0
10.7665,48.71332,4,15376.0
10.7658,48.73011,3,11582.0
10.94655,48.94935,4,5788.0
10.97164,49.01051,3,4634.0
11.03467,49.0154,3,11168.0
10.56222,49.04684,3,7713.0
10.55932,49.09255,1,0.0
11.20653,48.80188,3,3829.0
11.24772,48.87996,4,15914.0
11.35755,48.94355,1,0.0
28.83591,44.6762,1,0.0
23.80807,44.27939,1,0.0
25.03975,43.70135,1,0.0
23.99082,46.14961,1,0.0
28.30883,36.84764,1,0.0
31.45994,36.82366,3,43677.0
-0.75895,47.64404,1,0.0
13.42516,42.11561,1,0.0
13.446,41.90461,2,989.0
13.56212,41.21516,1,0.0
13.54604,41.24665,3,3931.0
13.42585,41.26324,2,0.0
13.04468,41.50542,1,0.0
13.24878,41.69523,1,0.0
13.33809,41.70968,3,5874.0
36.5948,36.92028,3,1316.0
34.57379,36.86038,2,53726.0
34.43735,37.03708,2,56314.0
32.49143,36.86791,3,6439.0
33.40364,36.87718,3,3037.0
31.79186,37.11531,3,62827.0
31.16563,36.93951,3,11597.0
31.42791,37.04072,3,13201.0
29.20083,36.97287,3,23385.0
29.48647,36.99811,3,4639.0
30.58317,37.11265,3,6825.0
30.81438,36.98074,3,54485.0
32.44976,36.9819,3,41980.0
35.34603,36.98365,3,31031.0
35.38139,37.52056,3,711.0
13.40887,41.70011,2,17306.0
33.85469,37.11478,3,75897.0
32.18952,37.18192,3,103042.0
32.20062,37.17138,3,103327.0
31.1841,37.21078,3,9478.0
31.13053,37.21865,1,0.0
35.66239,37.24974,3,23779.0
35.86767,37.25171,3,23416.0
36.48884,37.26455,3,71625.0
36.06026,37.29775,3,16004.0
36.1127,37.36115,3,12464.0
29.77658,37.30569,4,103654.0
29.79918,37.37441,3,112387.0
30.22748,37.13576,3,50931.0
13.0825,41.23897,1,0.0
13.68856,41.94085,2,2141.0
14.10244,41.78264,3,48240.0
14.03306,41.48337,3,100487.0
14.12616,41.51552,4,127519.0
14.22713,41.59519,3,122750.0
14.26396,41.59624,2,86441.0
14.25303,41.04453,4,58630.0
14.19074,41.04408,1,0.0
15.36987,41.81061,2,3672.0
14.93835,41.83209,3,11299.0
15.44663,41.44822,2,974.0
13.92135,42.04499,2,48898.0
14.07924,41.60603,1,0.0
15.32695,41.24218,1,0.0
15.4719,40.64048,2,1440.0
15.33996,40.39469,3,40876.0
15.82327,41.84337,1,0.0
15.79807,41.35656,2,5550.0
15.95771,41.39675,2,4427.0
15.85464,41.00937,4,158521.0
16.03294,41.1964,2,511.0
16.14701,41.29915,2,124.0
15.4861,40.38747,2,219.0
15.52676,41.22443,1,0.0
27.7636,41.57765,2,7342.0
28.16757,41.22776,2,3672.0
28.98827,41.02222,1,0.0
27.09472,41.43612,2,2444400.0
27.35424,41.41075,2,2442472.0
27.7976,41.16666,2,2440542.0
27.01618,40.38094,1,0.0
27.3917,40.3343,2,3.0
27.82083,40.30587,3,5.0
27.88252,40.3857,1,0.0
27.52464,40.01471,1,0.0
27.01793,40.31404,1,0.0
27.27412,40.28606,2,1.0
27.5917,40.21271,1,0.0
28.0771,40.15121,1,0.0
27.81342,40.01887,1,0.0
28.9167,40.36524,1,0.0
29.04426,40.21388,1,0.0
29.17663,40.42272,1,0.0
29.28501,40.64994,1,0.0
29.0183,41.0107,1,0.0
29.10538,41.1688,2,3672.0
29.56821,40.58952,3,7343.0
29.52224,40.71597,1,0.0
29.63637,40.68095,1,0.0
4.86392,46.12696,1,0.0
4.94369,46.10373,3,7343.0
4.76644,46.0281,3,3714.0
4.97193,46.12719,1,0.0
4.52323,44.44009,3,3097.0
3.92578,44.43939,3,26383.0
3.48779,44.51529,1,0.0
3.27954,44.92367,1,0.0
3.74045,45.55062,1,0.0
4.80513,46.1271,1,0.0
4.67248,45.56021,2,9302.0
6.95347,43.78596,3,12298.0
6.75775,43.86127,3,3672.0
6.82047,43.94951,1,0.0
6.73211,43.78084,3,14861.0
7.10878,43.72106,3,14711.0
5.13229,44.36089,3,6797.0
6.1247,44.62668,3,2576.0
6.99987,45.13165,3,902875.0
6.86202,45.19852,2,551335.0
6.74938,45.21715,2,549059.0
6.64586,45.1946,3,547484.0
6.46111,45.23778,4,547469.0
6.65754,45.93632,1,0.0
7.03582,46.114,1,0.0
6.23003,46.123,1,0.0
5.90144,46.12507,1,0.0
5.82955,45.93514,3,13022.0
5.80578,45.95965,3,3672.0
5.81724,45.91873,3,5152.0
5.80593,46.12575,1,0.0
5.69968,45.74713,3,22350.0
5.64259,45.81615,3,17195.0
5.63734,46.12609,1,0.0
5.35287,43.372,3,15497.0
5.36651,43.29731,1,0.0
5.31124,43.40848,3,9889.0
5.18627,43.39202,3,5818.0
5.23631,43.44591,3,1724.0
5.20204,43.53075,3,8291.0
4.94159,43.59145,3,5393.0
4.95117,43.46779,3,4391.0
4.93603,43.43182,1,0.0
3.55832,43.65309,3,45621.0
4.63048,43.81512,3,14320.0
3.22639,43.33654,1,0.0
8.7462,36.94993,4,1865.0
9.20731,36.73215,1,0.0
9.24879,36.76831,1,0.0
9.09168,36.78624,2,10.0
8.68135,36.75949,2,1034.0
8.69068,36.63653,3,1614.0
8.73021,36.56138,4,3605.0
8.68013,36.45304,3,2642.0
9.15136,36.4937,3,2.0
9.09011,36.47733,3,670.0
9.08349,36.59085,1,0.0
9.23569,36.45056,6,4020.0
9.22771,36.51473,2,0.0
9.23473,36.44418,3,4550.0
9.23374,36.42426,4,331.0
9.40602,36.39033,3,0.0
8.51773,36.35457,3,4181.0
7.98783,36.1524,3,1388.0
7.92198,36.09637,3,0.0
7.93537,36.13344,4,1335.0
7.97436,36.27279,3,1594.0
7.88574,36.11771,4,670.0
9.09362,36.37999,4,0.0
9.15322,36.36645,3,5564.0
5.37216,45.95872,3,13143.0
9.19029,36.43489,3,670.0
11.6556,45.23471,3,1178.0
11.129,44.71821,3,1346.0
11.40948,44.32505,3,1489570.0
11.02653,44.74948,3,20091.0
11.36407,45.15737,2,1715.0
11.48548,45.24292,3,6353.0
11.20353,45.38041,2,7784.0
9.71969,44.78865,1,0.0
9.37681,44.76983,1,0.0
9.20665,45.2525,3,2266.0
10.50577,44.92066,1,0.0
12.74331,42.57835,1,0.0
12.688,42.18129,1,0.0
12.38858,43.10511,1,0.0
11.99309,42.29147,2,7342.0
11.86306,42.41995,2,3672.0
11.4987,42.66413,1,0.0
11.62701,42.41301,1,0.0
12.19461,42.34196,1,0.0
12.86145,42.22376,1,0.0
13.10485,43.79099,2,428583.0
13.52421,43.53421,2,426168.0
14.42989,42.31488,2,345929.0
13.73503,42.12823,1,0.0
14.1299,42.53749,3,412245.0
14.0248,42.65126,3,421469.0
13.7159,42.65534,1,0.0
